1.489882266654618996e-05 1.717117619733621022e-05 3.693264285192526147e-05 3.188091282989952510e-05 5.014610411225529831e-04
1.267471062296046463e-04 1.752521483102525561e-05 1.706886086901158783e-05 9.050438002157784481e-05 4.028307856991279685e-05
3.798548488137644055e-05 4.264190737978456399e-05 6.377151700986167669e-05 1.465106119141702996e-04 3.346991876692819313e-05
2.045345438871778933e-04 4.883548197554564213e-04 2.107348037141628684e-04 9.660682374227833047e-04 1.697701579622766369e-04
2.790026320493226388e-04 2.872748918516584570e-04 1.310540403901589866e-04 5.845565704411052324e-04 1.200968840426379488e-03
