1.293502899458019530e-05 2.815244686702966128e-05 3.486925421638157561e-05 3.040915434407268531e-06 3.680164834084623943e-03
nan 2.266235500535026867e-05 7.276872422031783921e-06 3.868473584628747850e-05 4.355776178956970179e-05
nan 4.846856726828770862e-02 2.940746647197775226e-05 2.590851885170286379e-04 1.294042253946854799e-02
nan nan 3.797126698598764834e-03 7.962335690901905583e-05 1.281173406861682617e-04
nan nan nan 4.519042136281716839e-03 2.821215969583464411e-05
